fold,model_name,loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_macro_f1,eval_f1_c1,eval_f1_c234,eval_f1_c5,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
4,Itau-Unibanco/NorBERTo-base,,,,2.0,2010,,,,,,,,,,6413.6548,5.012,0.313,7840380589055982.0,1.0138081237451355
4,Itau-Unibanco/NorBERTo-base,,,,2.0,2010,1.042118787765503,0.464294600646927,0.4628007934042417,0.487987987987988,0.3853281853281853,0.5150862068965517,170.8183,23.528,11.767,,,,,
2,Itau-Unibanco/NorBERTo-base,1.2690505981445312,16.571500778198242,2e-05,0.0009953962921488118,1,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.1291606669523278,5.573854446411133,1.9512437810945276e-05,0.049769814607440586,50,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.100458221435547,3.092341184616089,1.901492537313433e-05,0.09953962921488117,100,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0939956665039063,10.552083969116211,1.8517412935323385e-05,0.14930944382232175,150,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0859375,3.544140338897705,1.801990049751244e-05,0.19907925842976235,200,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0777435302734375,4.590597152709961,1.7522388059701495e-05,0.24884907303720294,250,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0425718688964845,6.175899028778076,1.7024875621890548e-05,0.2986188876446435,300,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0857241821289063,1.6343421936035156,1.6527363184079605e-05,0.3483887022520841,350,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0703799438476562,3.4698824882507324,1.6029850746268658e-05,0.3981585168595247,400,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0628187561035156,2.0323636531829834,1.553233830845771e-05,0.4479283314669653,450,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0693368530273437,5.071897029876709,1.5034825870646768e-05,0.4976981460744059,500,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0348807525634767,7.258222579956055,1.4537313432835823e-05,0.5474679606818464,550,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0529672241210937,3.715975046157837,1.4039800995024878e-05,0.597237775289287,600,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0456887817382812,6.511713981628418,1.3542288557213932e-05,0.6470075898967277,650,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0502757263183593,6.209169387817383,1.3044776119402987e-05,0.6967774045041683,700,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.067736358642578,3.640751600265503,1.254726368159204e-05,0.7465472191116088,750,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0645364379882813,7.4133195877075195,1.2049751243781095e-05,0.7963170337190494,800,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0447634887695312,5.112557888031006,1.155223880597015e-05,0.84608684832649,850,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0516928100585938,4.051121234893799,1.1054726368159205e-05,0.8958566629339306,900,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.021868667602539,2.5303456783294678,1.055721393034826e-05,0.9456264775413712,950,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.0234925842285156,5.104976177215576,1.0059701492537315e-05,0.9953962921488118,1000,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,,,,1.0,1005,1.054879903793335,0.44140333416272703,0.42994131232495153,0.5173282923755513,0.3151785714285714,0.4573170731707317,138.3039,29.059,14.533,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9814975738525391,4.027606010437012,9.562189054726368e-06,1.0447928331466965,1050,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9926770782470703,3.0830116271972656,9.064676616915423e-06,1.094562647754137,1100,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,1.008538055419922,3.435352087020874,8.567164179104478e-06,1.1443324623615778,1150,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9540032196044922,4.538143634796143,8.069651741293533e-06,1.1941022769690184,1200,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9717473602294922,6.956216335296631,7.5721393034825875e-06,1.243872091576459,1250,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9845342254638672,6.821932315826416,7.0746268656716424e-06,1.2936419061838995,1300,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9494738006591796,9.43134880065918,6.5771144278606965e-06,1.34341172079134,1350,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9568677520751954,8.203639030456543,6.079601990049751e-06,1.3931815353987806,1400,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9871959686279297,7.572292804718018,5.582089552238806e-06,1.4429513500062212,1450,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9446187591552735,3.8754162788391113,5.084577114427861e-06,1.4927211646136618,1500,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9361351776123047,7.039401531219482,4.587064676616916e-06,1.5424909792211023,1550,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.976824722290039,6.527542591094971,4.089552238805971e-06,1.592260793828543,1600,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9706449890136719,5.133049011230469,3.5920398009950253e-06,1.6420306084359835,1650,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9552455139160156,8.019566535949707,3.09452736318408e-06,1.691800423043424,1700,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9724750518798828,10.104020118713379,2.5970149253731346e-06,1.7415702376508646,1750,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9501741027832031,10.715449333190918,2.099502487562189e-06,1.7913400522583054,1800,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9348912811279297,5.5246171951293945,1.601990049751244e-06,1.841109866865746,1850,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9336204528808594,7.322011470794678,1.1044776119402987e-06,1.8908796814731865,1900,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9622173309326172,5.4394402503967285,6.069651741293533e-07,1.940649496080627,1950,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,0.9592830657958984,6.642734527587891,1.0945273631840797e-07,1.9904193106880677,2000,,,,,,,,,,,,,,
2,Itau-Unibanco/NorBERTo-base,,,,2.0,2010,1.0502947568893433,0.4550883304304553,0.4538138529782964,0.4802578565672844,0.3782757311052032,0.5029079712624016,136.579,29.426,14.717,,,,,
2,Itau-Unibanco/NorBERTo-base,,,,2.0,2010,,,,,,,,,,9204.9443,3.492,0.218,7816372301952396.0,1.0139468150352364
2,Itau-Unibanco/NorBERTo-base,,,,2.0,2010,1.0502947568893433,0.4550883304304553,0.4538138529782964,0.4802578565672844,0.3782757311052032,0.5029079712624016,136.4787,29.448,14.728,,,,,
